1,"SID0001","GL","FX","Buy","Validated","Hedged","Cash Settlement","CNY; USD","XPT","CNY; USD","*","*","*","*","GeneralLedger","Debit","SA","420003"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",0,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
2,"SID0001","GL","FX","Buy","Validated","Hedged","Cash Settlement","CNY; USD","XPT","CNY; USD","*","*","*","*","GeneralLedger","Credit","SA","135200"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
3,"SID0002","GL","FX","Buy","Cancelled","Hedged","Cash Settlement","CNY; USD","XPT","CNY; USD","*","*","*","*","GeneralLedger","Debit","AB","135200","Z2","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",0,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
4,"SID0002","GL","FX","Buy","Cancelled","Hedged","Cash Settlement","CNY; USD","XPT","CNY; USD","*","*","*","*","GeneralLedger","Credit","AB","420003","Z2","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
5,"SID0003","GL","FX","Buy","Validated","Hedged","Cash Settlement","CNY; USD","XPD","CNY; USD","*","*","*","*","GeneralLedger","Debit","SA","420004"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",0,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
18,"SID0009","GL","FX","Buy","Validated","Hedged","Cash Settlement","CNY; USD","XIR","CNY; USD","*","*","*","*","GeneralLedger","Credit","SA","135600"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_creditor%","Vendor",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
307,"SID0119","SL","FX","Sell","Validated","Hedged","Cash Settlement","CNY; USD","XRH","CNY; USD","Yes","*","*","*","GeneralLedger","Debit","DR","410000"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",4,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
308,"SID0120","SL","FX","Sell","Cancelled","Hedged","Cash Settlement","CNY; USD","XRH","CNY; USD","Yes","*","*","*","GeneralLedger","Debit","DA","135400"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
309,"SID0120","SL","FX","Sell","Cancelled","Hedged","Cash Settlement","CNY; USD","XRH","CNY; USD","Yes","*","*","*","GeneralLedger","Debit","DA","135400"," ","109999","%event_num%"," ","%settle_amount%","%settle_currency_id%"," "," ","%party_code_cn_debtor%","Customer",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
310,"SID0120","SL","FX","Sell","Cancelled","Hedged","Tax Settlement","CNY; USD","XRH","CNY; USD","Yes","*","*","*","GeneralLedger","Debit","DA","135400"," ","109999","%event_num%"," "," "," ","%settle_amount%","%settle_currency_id%","%party_code_cn_debtor%","Customer",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
311,"SID0120","SL","FX","Sell","Cancelled","Hedged","Cash Settlement","CNY; USD","XRH","CNY; USD","Yes","*","*","*","CustomerInvoice","Credit","DA"," "," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",2,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
312,"SID0120","SL","FX","Sell","Cancelled","Hedged","Tax Settlement","CNY; USD","XRH","CNY; USD","Yes","*","*","*","CustomerInvoice","Credit","DA"," "," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",2,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
313,"SID0120","SL","FX","Sell","Cancelled","Hedged","Cash Settlement","CNY; USD","XRH","CNY; USD","Yes","*","*","*","GeneralLedger","Debit","DA","410014"," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",3,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
338,"SID0124","SL","FX","Sell","Cancelled","Hedged","Tax Settlement","CNY; USD","XIR","CNY; USD","Yes","*","*","*","GeneralLedger","Debit","DA","135600"," ","109999","%event_num%"," "," "," ","%settle_amount%","%settle_currency_id%","%party_code_cn_debtor%","Customer",1,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
339,"SID0124","SL","FX","Sell","Cancelled","Hedged","Cash Settlement","CNY; USD","XIR","CNY; USD","Yes","*","*","*","CustomerInvoice","Credit","DA"," "," ","109999","%event_num%","%settle_amount%"," "," "," "," ","%party_code_cn_debtor%","Customer",2,"%metal_value_date%",0,0,"%metal_value_date%","%buy_sell%"
